"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2023","1,515.14","1,516.82","1,520.91","1,510.99","","-0.09%"
"02/22/2023","1,516.43","1,515.18","1,523.77","1,512.65","","0.12%"
"02/21/2023","1,514.62","1,529.44","1,533.29","1,511.74","","-0.94%"
"02/20/2023","1,529.06","1,528.18","1,535.08","1,527.80","","-0.02%"
"02/17/2023","1,529.32","1,530.32","1,533.66","1,522.44","","0.02%"
"02/16/2023","1,529.03","1,526.27","1,536.18","1,521.89","","0.28%"
"02/15/2023","1,524.74","1,523.84","1,532.69","1,514.09","","0.13%"
"02/14/2023","1,522.69","1,526.97","1,536.06","1,516.28","","-0.25%"
"02/13/2023","1,526.53","1,544.97","1,548.79","1,524.65","","-1.28%"
"02/10/2023","1,546.40","1,535.56","1,548.43","1,531.34","","0.75%"
"02/09/2023","1,534.94","1,553.59","1,556.88","1,534.23","","-1.18%"
"02/08/2023","1,553.25","1,554.91","1,559.63","1,548.82","","-0.05%"
"02/07/2023","1,554.03","1,553.75","1,565.80","1,549.94","","0.01%"
"02/06/2023","1,553.94","1,549.36","1,560.86","1,545.05","","0.43%"
"02/03/2023","1,547.25","1,564.47","1,571.19","1,541.31","","-1.07%"
"02/02/2023","1,564.01","1,575.18","1,592.67","1,561.32","","-0.67%"
"02/01/2023","1,574.62","1,565.22","1,579.84","1,559.58","","0.67%"
"01/31/2023","1,564.15","1,556.90","1,568.07","1,542.38","","0.51%"
"01/30/2023","1,556.29","1,555.03","1,560.06","1,550.58","","0.14%"
"01/27/2023","1,554.17","1,554.85","1,564.52","1,550.02","","-0.02%"
"01/26/2023","1,554.42","1,570.26","1,571.96","1,553.31","","-0.91%"
"01/25/2023","1,568.74","1,570.05","1,574.23","1,559.35","","-0.05%"
"01/24/2023","1,569.55","1,559.80","1,577.77","1,557.45","","0.66%"
"01/23/2023","1,559.24","1,553.56","1,561.87","1,545.17","","0.35%"
"01/20/2023","1,553.81","1,559.47","1,565.52","1,552.85","","-0.33%"
"01/19/2023","1,559.03","1,542.46","1,561.69","1,541.04","","1.11%"
"01/18/2023","1,541.84","1,553.14","1,555.90","1,540.17","","-0.68%"
"01/17/2023","1,552.42","1,572.52","1,573.55","1,551.79","","-1.30%"
"01/16/2023","1,572.81","1,570.16","1,574.18","1,563.31","","0.21%"
"01/13/2023","1,569.44","1,551.81","1,573.14","1,550.98","","1.17%"
"01/12/2023","1,551.31","1,544.19","1,562.02","1,541.91","","0.53%"
"01/11/2023","1,543.16","1,543.58","1,556.19","1,539.35","","0.14%"
"01/10/2023","1,541.06","1,535.66","1,547.61","1,532.69","","0.34%"
"01/09/2023","1,535.91","1,542.96","1,550.06","1,532.81","","-0.42%"
"01/06/2023","1,542.40","1,538.60","1,555.06","1,536.43","","0.22%"
"01/05/2023","1,539.06","1,539.31","1,545.32","1,533.97","","0.03%"
"01/04/2023","1,538.61","1,538.27","1,546.31","1,532.06","","0.06%"
"01/03/2023","1,537.65","1,514.15","1,544.26","1,513.08","","1.58%"
"01/02/2023","1,513.69","1,508.33","1,516.77","1,507.39","","0.40%"
"12/30/2022","1,507.64","1,505.52","1,515.51","1,499.91","","0.20%"
"12/29/2022","1,504.69","1,502.51","1,511.35","1,498.51","","0.26%"
"12/28/2022","1,500.79","1,508.49","1,509.89","1,488.21","","-0.43%"
"12/27/2022","1,507.30","1,490.71","1,522.06","1,487.72","","1.20%"
"12/26/2022","1,489.45","1,492.98","1,493.51","1,488.24","","-0.08%"
"12/23/2022","1,490.57","1,486.67","1,495.58","1,486.14","","0.34%"
"12/22/2022","1,485.51","1,501.29","1,511.09","1,485.42","","-1.02%"
"12/21/2022","1,500.89","1,492.06","1,508.65","1,489.38","","0.66%"
"12/20/2022","1,491.09","1,470.53","1,500.10","1,466.47","","1.41%"
"12/19/2022","1,470.40","1,475.23","1,476.36","1,466.65","","-0.36%"
"12/16/2022","1,475.78","1,460.98","1,477.12","1,455.39","","1.16%"
"12/15/2022","1,458.91","1,454.44","1,462.38","1,434.01","","0.33%"
"12/14/2022","1,454.11","1,465.55","1,468.06","1,450.13","","-0.71%"
"12/13/2022","1,464.49","1,451.48","1,470.24","1,444.54","","0.93%"
"12/12/2022","1,450.93","1,466.99","1,468.11","1,449.67","","-1.00%"
"12/09/2022","1,465.55","1,462.23","1,473.50","1,458.77","","0.27%"
"12/08/2022","1,461.65","1,463.89","1,469.15","1,459.89","","-0.12%"
"12/07/2022","1,463.46","1,457.91","1,466.83","1,453.64","","0.48%"
"12/06/2022","1,456.46","1,450.06","1,461.51","1,446.46","","0.42%"
"12/05/2022","1,450.31","1,465.74","1,467.92","1,449.51","","-0.81%"
"12/02/2022","1,462.10","1,472.79","1,473.06","1,458.98","","-0.69%"
"12/01/2022","1,472.24","1,467.29","1,474.59","1,461.06","","0.42%"
"11/30/2022","1,466.01","1,464.19","1,472.56","1,461.48","","0.19%"
"11/29/2022","1,463.26","1,456.00","1,465.78","1,453.53","","0.52%"
"11/28/2022","1,455.74","1,454.25","1,458.88","1,447.48","","0.28%"
"11/25/2022","1,451.72","1,449.19","1,455.16","1,445.78","","0.21%"
"11/24/2022","1,448.70","1,451.63","1,456.19","1,445.07","","-0.15%"
"11/23/2022","1,450.86","1,464.82","1,468.20","1,442.19","","-0.86%"
"11/22/2022","1,463.51","1,469.95","1,475.60","1,460.94","","-0.38%"
"11/21/2022","1,469.13","1,471.85","1,479.31","1,468.20","","-0.15%"
"11/18/2022","1,471.36","1,483.83","1,485.47","1,468.84","","-0.82%"
"11/17/2022","1,483.52","1,488.80","1,495.97","1,478.81","","-0.36%"
"11/16/2022","1,488.92","1,499.41","1,501.92","1,487.31","","-0.72%"
"11/15/2022","1,499.73","1,506.45","1,510.17","1,481.73","","-0.33%"
"11/14/2022","1,504.68","1,500.22","1,512.54","1,488.60","","0.59%"
"11/11/2022","1,495.82","1,498.23","1,505.41","1,489.33","","-0.12%"
"11/10/2022","1,497.64","1,502.76","1,505.93","1,488.20","","-0.28%"
"11/09/2022","1,501.87","1,484.14","1,507.52","1,477.59","","1.21%"
"11/08/2022","1,483.94","1,455.28","1,486.16","1,451.43","","2.01%"
"11/07/2022","1,454.68","1,487.32","1,487.53","1,451.44","","-1.51%"
"11/04/2022","1,477.04","1,458.23","1,483.97","1,455.69","","1.35%"
"11/03/2022","1,457.32","1,435.01","1,462.59","1,433.25","","1.55%"
"11/02/2022","1,435.03","1,434.81","1,445.24","1,431.83","","0.05%"
"11/01/2022","1,434.36","1,423.95","1,438.71","1,422.15","","0.76%"
"10/31/2022","1,423.49","1,415.14","1,428.25","1,413.65","","0.57%"
"10/28/2022","1,415.42","1,437.97","1,439.73","1,413.74","","-1.49%"
"10/27/2022","1,436.89","1,430.47","1,439.74","1,428.48","","0.41%"
"10/26/2022","1,431.00","1,440.66","1,453.21","1,430.04","","-0.63%"
"10/25/2022","1,440.06","1,462.43","1,464.52","1,439.43","","-1.54%"
"10/24/2022","1,462.59","1,459.46","1,469.67","1,452.21","","-0.19%"
"10/21/2022","1,465.32","1,448.13","1,471.13","1,445.07","","1.26%"
"10/20/2022","1,447.12","1,451.72","1,463.56","1,446.22","","-0.28%"
"10/19/2022","1,451.19","1,459.59","1,460.76","1,448.98","","-0.52%"
"10/18/2022","1,458.74","1,453.09","1,467.32","1,448.92","","0.47%"
"10/17/2022","1,451.86","1,469.18","1,473.44","1,449.90","","-1.30%"
"10/14/2022","1,471.02","1,471.03","1,485.73","1,461.72","","0.03%"
"10/13/2022","1,470.54","1,506.67","1,510.96","1,461.96","","-2.41%"
"10/12/2022","1,506.82","1,519.25","1,524.22","1,503.20","","-0.71%"
"10/11/2022","1,517.63","1,509.30","1,522.02","1,502.38","","0.60%"
"10/10/2022","1,508.53","1,529.10","1,536.45","1,506.79","","-1.25%"
"10/07/2022","1,527.59","1,532.64","1,538.23","1,519.11","","-0.26%"
"10/06/2022","1,531.60","1,515.19","1,538.66","1,512.42","","1.17%"
"10/05/2022","1,513.94","1,504.08","1,522.57","1,495.96","","0.70%"
"10/04/2022","1,503.47","1,501.08","1,512.60","1,495.21","","0.23%"
"10/03/2022","1,499.95","1,487.99","1,506.29","1,477.74","","0.89%"
"09/30/2022","1,486.73","1,494.19","1,510.34","1,483.56","","-0.43%"
"09/29/2022","1,493.11","1,524.82","1,535.25","1,493.12","","-1.99%"
"09/28/2022","1,523.40","1,517.72","1,547.93","1,498.45","","0.45%"
"09/27/2022","1,516.62","1,517.82","1,528.16","1,509.29","","0.01%"
"09/26/2022","1,516.50","1,514.17","1,576.44","1,505.01","","0.21%"
"09/23/2022","1,513.34","1,484.28","1,517.70","1,482.59","","1.98%"
"09/22/2022","1,483.91","1,485.46","1,489.93","1,467.31","","-0.06%"
"09/21/2022","1,484.82","1,462.99","1,489.11","1,460.71","","1.54%"
"09/20/2022","1,462.27","1,466.01","1,468.51","1,455.65","","-0.21%"
"09/19/2022","1,465.34","1,467.39","1,470.43","1,457.65","","-0.12%"
"09/16/2022","1,467.11","1,451.98","1,471.57","1,448.99","","1.08%"
"09/15/2022","1,451.42","1,471.22","1,472.44","1,447.04","","-1.32%"
"09/14/2022","1,470.78","1,481.08","1,482.84","1,467.82","","-0.64%"
"09/13/2022","1,480.28","1,476.01","1,481.97","1,462.04","","0.36%"
"09/12/2022","1,475.00","1,480.67","1,484.31","1,471.68","","-0.39%"
"09/09/2022","1,480.80","1,485.02","1,494.57","1,477.02","","-0.25%"
"09/08/2022","1,484.52","1,490.22","1,499.10","1,481.27","","-0.33%"
"09/07/2022","1,489.48","1,477.56","1,496.27","1,473.96","","0.84%"
"09/06/2022","1,477.08","1,483.87","1,490.86","1,473.57","","-0.43%"
"09/05/2022","1,483.40","1,486.69","1,497.54","1,482.81","","-0.25%"
"09/02/2022","1,487.12","1,470.63","1,490.55","1,468.13","","1.18%"
"09/01/2022","1,469.77","1,471.95","1,475.58","1,464.85","","-0.07%"
"08/31/2022","1,470.87","1,479.09","1,482.83","1,468.54","","-0.50%"
"08/30/2022","1,478.24","1,483.49","1,485.97","1,473.56","","-0.31%"
"08/29/2022","1,482.83","1,479.16","1,488.46","1,472.89","","0.33%"
"08/26/2022","1,477.91","1,486.31","1,491.58","1,471.39","","-0.51%"
"08/25/2022","1,485.42","1,484.02","1,491.94","1,481.81","","0.15%"
"08/24/2022","1,483.24","1,475.17","1,486.61","1,474.58","","0.58%"
"08/23/2022","1,474.62","1,474.91","1,482.26","1,472.16","","-0.03%"
"08/22/2022","1,475.03","1,478.44","1,480.31","1,462.11","","0.01%"
"08/19/2022","1,474.93","1,474.11","1,486.40","1,470.03","","0.11%"
"08/18/2022","1,473.26","1,463.86","1,475.65","1,460.05","","0.75%"
"08/17/2022","1,462.27","1,468.12","1,471.42","1,460.30","","-0.36%"
"08/16/2022","1,467.55","1,476.28","1,481.47","1,466.16","","-0.56%"
"08/15/2022","1,475.78","1,485.48","1,486.71","1,466.68","","-0.61%"
"08/12/2022","1,484.89","1,465.78","1,486.05","1,464.88","","1.39%"
"08/11/2022","1,464.55","1,465.81","1,471.81","1,459.74","","-0.06%"
"08/10/2022","1,465.41","1,485.11","1,487.12","1,462.41","","-1.27%"
"08/09/2022","1,484.27","1,481.23","1,488.29","1,475.12","","0.29%"
"08/08/2022","1,480.01","1,470.41","1,482.07","1,466.21","","0.70%"
"08/05/2022","1,469.71","1,473.10","1,478.94","1,466.80","","-0.14%"
"08/04/2022","1,471.72","1,453.62","1,480.61","1,451.69","","1.30%"
"08/03/2022","1,452.78","1,446.13","1,456.83","1,442.63","","0.49%"
"08/02/2022","1,445.70","1,446.74","1,465.07","1,444.56","","-0.03%"
"08/01/2022","1,446.12","1,451.89","1,452.21","1,437.47","","-0.33%"
"07/29/2022","1,450.89","1,442.77","1,456.69","1,439.77","","0.66%"
"07/28/2022","1,441.33","1,427.74","1,449.16","1,425.04","","1.08%"
"07/27/2022","1,425.92","1,428.03","1,433.89","1,420.99","","-0.08%"
"07/26/2022","1,427.13","1,428.05","1,437.14","1,424.54","","-0.01%"
"07/25/2022","1,427.23","1,439.07","1,442.95","1,422.72","","-0.74%"
"07/22/2022","1,437.86","1,432.86","1,448.15","1,430.52","","0.43%"
"07/21/2022","1,431.69","1,417.34","1,436.63","1,405.38","","1.05%"
"07/20/2022","1,416.76","1,426.77","1,432.14","1,413.34","","-0.64%"
"07/19/2022","1,425.94","1,429.53","1,432.59","1,421.53","","-0.19%"
"07/18/2022","1,428.61","1,437.89","1,444.26","1,424.61","","-0.80%"
"07/15/2022","1,440.14","1,446.16","1,449.16","1,433.10","","-0.36%"
"07/14/2022","1,445.37","1,459.46","1,460.86","1,439.94","","-0.94%"
"07/13/2022","1,459.08","1,452.13","1,461.66","1,439.63","","0.53%"
"07/12/2022","1,451.38","1,458.27","1,469.74","1,448.96","","-0.43%"
"07/11/2022","1,457.61","1,448.85","1,466.21","1,446.02","","0.66%"
"07/08/2022","1,448.08","1,447.13","1,460.19","1,444.55","","0.13%"
"07/07/2022","1,446.27","1,457.43","1,462.79","1,445.49","","-0.75%"
"07/06/2022","1,457.17","1,475.81","1,486.75","1,453.44","","-1.18%"
"07/05/2022","1,474.54","1,494.57","1,508.20","1,475.17","","-1.33%"
"07/04/2022","1,494.40","1,496.22","1,499.95","1,484.21","","-0.14%"
"07/01/2022","1,496.53","1,483.91","1,506.62","1,479.12","","0.90%"
"06/30/2022","1,483.24","1,498.98","1,505.64","1,482.29","","-1.00%"
"06/29/2022","1,498.29","1,493.71","1,508.56","1,487.28","","0.39%"
"06/28/2022","1,492.45","1,486.13","1,496.22","1,484.62","","0.48%"
"06/27/2022","1,485.25","1,489.87","1,499.16","1,478.56","","-0.25%"
"06/24/2022","1,489.01","1,486.66","1,494.92","1,480.29","","0.21%"
"06/23/2022","1,485.83","1,497.96","1,509.80","1,486.05","","-0.77%"
"06/22/2022","1,497.34","1,492.97","1,509.06","1,489.90","","0.34%"
"06/21/2022","1,492.21","1,500.26","1,503.36","1,488.70","","-0.53%"
"06/20/2022","1,500.15","1,505.40","1,508.96","1,496.46","","-0.27%"
"06/17/2022","1,504.23","1,503.33","1,513.02","1,495.94","","0.09%"
"06/16/2022","1,502.86","1,505.52","1,517.97","1,488.29","","-0.11%"
"06/15/2022","1,504.59","1,507.45","1,520.94","1,501.79","","-0.10%"
"06/14/2022","1,506.16","1,498.99","1,513.44","1,492.19","","0.47%"
"06/13/2022","1,499.08","1,518.24","1,529.46","1,496.59","","-1.31%"
"06/10/2022","1,519.02","1,478.85","1,523.90","1,471.17","","2.74%"
"06/09/2022","1,478.55","1,477.77","1,481.65","1,467.55","","0.09%"
"06/08/2022","1,477.26","1,470.90","1,482.44","1,468.69","","0.46%"
"06/07/2022","1,470.54","1,469.28","1,482.68","1,467.44","","0.15%"
"06/06/2022","1,468.41","1,481.51","1,486.31","1,467.93","","-0.89%"
"06/03/2022","1,481.56","1,485.43","1,490.08","1,477.07","","-0.21%"
"06/02/2022","1,484.73","1,478.54","1,491.17","1,474.89","","0.48%"
"06/01/2022","1,477.70","1,457.70","1,483.27","1,450.80","","1.39%"
"05/31/2022","1,457.39","1,467.12","1,475.44","1,455.99","","-0.65%"
"05/30/2022","1,466.90","1,469.23","1,476.27","1,463.38","","-0.11%"
"05/27/2022","1,468.47","1,468.89","1,476.95","1,463.10","","-0.02%"
"05/26/2022","1,468.70","1,475.03","1,475.65","1,459.55","","-0.37%"
"05/25/2022","1,474.21","1,489.41","1,491.01","1,469.38","","-0.98%"
"05/24/2022","1,488.84","1,473.16","1,494.24","1,469.99","","1.18%"
"05/23/2022","1,471.54","1,479.83","1,483.69","1,469.82","","-0.44%"
"05/20/2022","1,478.09","1,478.01","1,482.85","1,468.22","","0.04%"
"05/19/2022","1,477.53","1,472.13","1,482.55","1,461.44","","0.42%"
"05/18/2022","1,471.28","1,452.81","1,475.94","1,448.13","","1.33%"
"05/17/2022","1,451.95","1,480.67","1,484.42","1,451.79","","-1.90%"
"05/16/2022","1,480.07","1,480.65","1,483.60","1,461.04","","0.25%"
"05/13/2022","1,476.31","1,493.20","1,498.33","1,476.13","","-1.09%"
"05/12/2022","1,492.61","1,510.82","1,521.04","1,492.78","","-1.25%"
"05/11/2022","1,511.45","1,491.71","1,515.76","1,486.86","","1.37%"
"05/10/2022","1,491.05","1,503.21","1,513.41","1,489.85","","-0.77%"
"05/09/2022","1,502.56","1,526.59","1,529.58","1,500.71","","-1.52%"
"05/06/2022","1,525.72","1,517.97","1,530.84","1,511.85","","0.58%"
"05/05/2022","1,516.97","1,490.44","1,542.77","1,488.64","","1.83%"
"05/04/2022","1,489.73","1,494.40","1,503.20","1,488.34","","-0.27%"
"05/03/2022","1,493.71","1,491.24","1,501.44","1,475.42","","0.21%"
"05/02/2022","1,490.63","1,506.98","1,510.42","1,478.58","","-1.16%"
"04/29/2022","1,508.10","1,520.67","1,530.32","1,506.28","","-0.79%"
"04/28/2022","1,520.18","1,502.22","1,522.74","1,495.73","","1.19%"
"04/27/2022","1,502.28","1,515.31","1,518.31","1,496.27","","-0.81%"
"04/26/2022","1,514.54","1,489.56","1,516.82","1,488.88","","1.73%"
"04/25/2022","1,488.81","1,501.17","1,508.20","1,483.88","","-0.99%"
"04/22/2022","1,503.77","1,497.58","1,514.48","1,494.78","","0.44%"
"04/21/2022","1,497.23","1,498.14","1,500.50","1,484.45","","-0.01%"
"04/20/2022","1,497.39","1,500.33","1,500.98","1,487.52","","-0.15%"
"04/19/2022","1,499.65","1,520.17","1,523.58","1,495.45","","-1.35%"
"04/18/2022","1,520.10","1,512.10","1,532.82","1,509.17","","0.56%"
"04/15/2022","1,511.66","1,510.60","1,513.21","1,508.60","","0.13%"
"04/14/2022","1,509.71","1,508.04","1,512.46","1,496.58","","0.15%"
"04/13/2022","1,507.40","1,513.19","1,524.16","1,505.81","","-0.30%"
"04/12/2022","1,511.91","1,499.31","1,517.41","1,496.86","","0.88%"
"04/11/2022","1,498.66","1,492.64","1,511.96","1,489.73","","0.33%"
"04/08/2022","1,493.66","1,477.36","1,499.16","1,475.22","","1.13%"
"04/07/2022","1,476.96","1,473.18","1,483.84","1,467.93","","0.29%"
"04/06/2022","1,472.62","1,470.38","1,478.10","1,465.94","","0.13%"
"04/05/2022","1,470.66","1,473.61","1,478.12","1,464.32","","-0.17%"
"04/04/2022","1,473.10","1,468.13","1,477.63","1,460.10","","0.40%"
"04/01/2022","1,467.19","1,474.32","1,477.27","1,463.93","","-0.44%"
"03/31/2022","1,473.66","1,471.69","1,483.38","1,463.11","","0.18%"
"03/30/2022","1,471.02","1,466.19","1,474.50","1,457.41","","0.38%"
"03/29/2022","1,465.47","1,469.42","1,472.52","1,436.69","","-0.21%"
"03/28/2022","1,468.55","1,484.81","1,488.17","1,463.56","","-1.11%"
"03/25/2022","1,485.09","1,483.93","1,488.76","1,473.39","","0.08%"
"03/24/2022","1,483.88","1,472.31","1,492.82","1,468.72","","0.83%"
"03/23/2022","1,471.65","1,449.01","1,475.47","1,443.08","","1.62%"
"03/22/2022","1,448.21","1,470.05","1,476.93","1,441.04","","-1.43%"
"03/21/2022","1,469.29","1,457.64","1,474.69","1,454.81","","0.82%"
"03/18/2022","1,457.35","1,477.68","1,478.66","1,454.66","","-1.33%"
"03/17/2022","1,477.03","1,465.36","1,486.53","1,461.84","","0.88%"
"03/16/2022","1,464.19","1,470.85","1,475.86","1,450.65","","-0.40%"
"03/15/2022","1,470.09","1,500.11","1,503.21","1,459.19","","-1.95%"
"03/14/2022","1,499.30","1,522.99","1,527.15","1,494.33","","-1.52%"
"03/11/2022","1,522.46","1,525.71","1,528.73","1,495.40","","-0.17%"
"03/10/2022","1,525.05","1,511.62","1,531.73","1,496.23","","0.98%"
"03/09/2022","1,510.27","1,564.48","1,570.59","1,500.32","","-3.42%"
"03/08/2022","1,563.78","1,524.80","1,580.44","1,509.68","","2.62%"
"03/07/2022","1,523.91","1,488.55","1,526.28","1,485.54","","2.41%"
"03/04/2022","1,487.98","1,450.81","1,489.71","1,445.85","","2.66%"
"03/03/2022","1,449.45","1,438.52","1,455.69","1,433.22","","0.82%"
"03/02/2022","1,437.73","1,460.25","1,466.22","1,433.51","","-1.47%"
"03/01/2022","1,459.18","1,422.20","1,463.11","1,416.92","","2.64%"
"02/28/2022","1,421.66","1,408.20","1,445.97","1,408.20","","0.99%"
"02/25/2022","1,407.68","1,423.16","1,435.97","1,404.28","","-1.04%"
"02/24/2022","1,422.45","1,409.31","1,473.91","1,402.90","","0.96%"
"02/23/2022","1,408.90","1,397.49","1,411.20","1,388.56","","0.89%"
"02/22/2022","1,396.43","1,401.33","1,409.60","1,393.79","","-0.35%"
"02/21/2022","1,401.28","1,396.32","1,403.89","1,384.76","","0.37%"
"02/18/2022","1,396.11","1,394.39","1,398.20","1,384.99","","0.20%"
"02/17/2022","1,393.30","1,376.20","1,395.30","1,373.63","","1.29%"
"02/16/2022","1,375.62","1,369.49","1,377.97","1,365.66","","0.51%"
"02/15/2022","1,368.58","1,383.77","1,389.49","1,361.70","","-1.03%"
"02/14/2022","1,382.85","1,371.90","1,386.08","1,366.41","","0.85%"
"02/11/2022","1,371.25","1,347.78","1,377.32","1,344.29","","1.81%"
"02/10/2022","1,346.88","1,354.51","1,356.71","1,344.92","","-0.52%"
"02/09/2022","1,353.94","1,348.35","1,356.73","1,343.96","","0.45%"
"02/08/2022","1,347.82","1,344.85","1,350.50","1,339.85","","0.25%"
"02/07/2022","1,344.43","1,336.16","1,347.89","1,334.41","","0.65%"
"02/04/2022","1,335.72","1,327.15","1,340.63","1,326.06","","0.68%"
"02/03/2022","1,326.68","1,330.89","1,334.14","1,315.16","","-0.25%"
"02/02/2022","1,329.99","1,332.61","1,335.31","1,325.43","","-0.12%"
"02/01/2022","1,331.58","1,336.59","1,341.81","1,329.87","","-0.31%"
"01/31/2022","1,335.69","1,336.92","1,339.96","1,329.56","","-0.01%"
"01/28/2022","1,335.89","1,343.20","1,344.29","1,326.66","","-0.45%"
"01/27/2022","1,341.99","1,351.29","1,354.56","1,337.47","","-0.66%"
"01/26/2022","1,350.94","1,369.20","1,369.96","1,348.54","","-1.23%"
"01/25/2022","1,367.77","1,366.56","1,376.27","1,360.94","","0.12%"
"01/24/2022","1,366.08","1,352.72","1,368.67","1,351.58","","1.03%"
"01/21/2022","1,352.15","1,352.54","1,359.73","1,347.66","","0.02%"
"01/20/2022","1,351.90","1,352.46","1,356.20","1,346.71","","0.02%"
"01/19/2022","1,351.65","1,334.11","1,353.59","1,330.76","","1.35%"
"01/18/2022","1,333.60","1,333.30","1,340.69","1,327.48","","0.07%"
"01/17/2022","1,332.69","1,329.10","1,335.41","1,326.32","","0.30%"
"01/14/2022","1,328.67","1,329.82","1,334.30","1,325.22","","-0.05%"
"01/13/2022","1,329.27","1,333.06","1,333.31","1,319.18","","-0.23%"
"01/12/2022","1,332.29","1,336.38","1,336.67","1,329.20","","-0.24%"
"01/11/2022","1,335.48","1,326.96","1,337.99","1,325.59","","0.69%"
"01/10/2022","1,326.33","1,321.82","1,328.16","1,318.17","","0.40%"
"01/07/2022","1,321.09","1,323.64","1,325.13","1,317.07","","-0.12%"
"01/06/2022","1,322.64","1,335.26","1,337.18","1,319.42","","-0.90%"
"01/05/2022","1,334.70","1,340.73","1,350.43","1,333.89","","-0.42%"
"01/04/2022","1,340.37","1,336.93","1,342.66","1,333.95","","0.31%"
"01/03/2022","1,336.17","1,351.55","1,354.55","1,334.65","","-1.10%"
"12/31/2021","1,351.06","1,344.84","1,356.24","1,343.27","","0.50%"
"12/30/2021","1,344.35","1,337.70","1,346.58","1,331.70","","0.54%"
"12/29/2021","1,337.11","1,344.37","1,346.74","1,329.58","","-0.50%"
"12/28/2021","1,343.88","1,348.10","1,353.03","1,343.36","","-0.26%"
"12/27/2021","1,347.41","1,350.86","1,352.48","1,343.69","","-0.23%"
"12/24/2021","1,350.45","1,349.39","1,363.33","1,343.58","","0.16%"
"12/23/2021","1,348.36","1,350.90","1,355.29","1,342.24","","-0.13%"
"12/22/2021","1,350.07","1,348.25","1,351.34","1,341.99","","0.21%"
"12/21/2021","1,347.19","1,355.78","1,359.31","1,346.87","","-0.60%"
"12/20/2021","1,355.31","1,357.48","1,366.93","1,353.55","","-0.17%"
"12/17/2021","1,357.66","1,350.71","1,365.11","1,348.20","","0.55%"
"12/16/2021","1,350.29","1,340.15","1,351.91","1,332.97","","0.87%"
"12/15/2021","1,338.69","1,337.32","1,342.85","1,328.19","","0.16%"
"12/14/2021","1,336.57","1,351.66","1,355.60","1,334.51","","-1.08%"
"12/13/2021","1,351.13","1,346.91","1,353.88","1,343.39","","0.62%"
"12/10/2021","1,342.76","1,342.68","1,352.55","1,339.23","","0.06%"
"12/09/2021","1,341.97","1,350.32","1,354.53","1,341.40","","-0.53%"
"12/08/2021","1,349.12","1,347.19","1,358.82","1,345.98","","0.18%"
"12/07/2021","1,346.69","1,340.82","1,351.13","1,336.69","","0.47%"
"12/06/2021","1,340.33","1,347.03","1,350.89","1,338.29","","-0.55%"
"12/03/2021","1,347.74","1,328.74","1,350.26","1,328.36","","1.45%"
"12/02/2021","1,328.50","1,341.78","1,343.19","1,324.19","","-0.95%"
"12/01/2021","1,341.26","1,334.56","1,346.94","1,332.42","","0.58%"
"11/30/2021","1,333.47","1,340.36","1,354.27","1,330.94","","-0.47%"
"11/29/2021","1,339.79","1,343.18","1,349.85","1,336.98","","-0.25%"
"11/26/2021","1,343.09","1,342.67","1,361.61","1,337.63","","0.08%"
"11/25/2021","1,342.07","1,342.14","1,347.09","1,339.94","","0.05%"
"11/24/2021","1,341.45","1,337.34","1,343.91","1,333.67","","0.37%"
"11/23/2021","1,336.56","1,347.32","1,352.39","1,331.02","","-0.75%"
"11/22/2021","1,346.61","1,371.52","1,376.38","1,345.85","","-1.79%"
"11/19/2021","1,371.18","1,378.06","1,390.62","1,369.98","","-0.43%"
"11/18/2021","1,377.07","1,384.94","1,387.22","1,375.37","","-0.54%"
"11/17/2021","1,384.60","1,377.85","1,388.07","1,376.36","","0.52%"
"11/16/2021","1,377.48","1,387.69","1,395.99","1,376.06","","-0.72%"
"11/15/2021","1,387.42","1,389.08","1,392.65","1,381.22","","-0.14%"
"11/12/2021","1,389.32","1,392.51","1,394.11","1,377.53","","-0.19%"
"11/11/2021","1,391.92","1,379.47","1,394.71","1,374.39","","0.94%"
"11/10/2021","1,378.90","1,351.12","1,382.17","1,343.71","","2.09%"
"11/09/2021","1,350.71","1,345.17","1,351.89","1,340.09","","0.46%"
"11/08/2021","1,344.46","1,346.72","1,351.38","1,340.78","","-0.15%"
"11/05/2021","1,346.44","1,326.97","1,348.42","1,325.48","","1.51%"
"11/04/2021","1,326.44","1,292.89","1,332.36","1,292.25","","2.64%"
"11/03/2021","1,292.29","1,313.36","1,313.55","1,287.82","","-1.54%"
"11/02/2021","1,312.45","1,311.48","1,317.16","1,309.64","","0.04%"
"11/01/2021","1,311.92","1,303.41","1,314.65","1,299.90","","0.78%"
"10/29/2021","1,301.79","1,304.34","1,306.01","1,287.48","","-0.16%"
"10/28/2021","1,303.89","1,306.92","1,315.93","1,299.46","","-0.19%"
"10/27/2021","1,306.42","1,302.06","1,310.23","1,296.08","","0.36%"
"10/26/2021","1,301.73","1,312.93","1,314.10","1,291.28","","-0.81%"
"10/25/2021","1,312.32","1,303.53","1,315.85","1,301.33","","0.70%"
"10/22/2021","1,303.16","1,292.63","1,317.32","1,292.02","","0.87%"
"10/21/2021","1,291.98","1,289.17","1,296.37","1,286.54","","0.26%"
"10/20/2021","1,288.67","1,282.71","1,298.36","1,280.61","","0.53%"
"10/19/2021","1,281.88","1,285.47","1,293.99","1,280.35","","-0.24%"
